variant,scenario,seed,theta_mode,true_goal,true_theta,nll,sm_acc,goal_acc,entropy,false_comp_mass,pred_goal
no_bonus,temptation_hard,16,2,avoid_blue+use_safe,shiny,0.7671343643323041,0.5160626134080865,0.0,1.7059559067684191,0.05107565601601133,use_safe
no_bonus,temptation_hard,17,2,avoid_blue+use_safe,shiny,0.6338756887518041,0.5219502677338164,0.0,2.163734046281211,0.1942760502854931,avoid_blue
no_bonus,temptation_hard,18,2,avoid_blue+use_safe,shiny,0.6295974663998752,0.5228081439623089,0.0,2.158210007000007,0.19124800524592872,avoid_blue
no_bonus,temptation_hard,19,2,avoid_blue+use_safe,shiny,0.43356729169539127,0.4131147235280328,0.0,2.133047154859586,0.41270251091278265,reach_fast+avoid_blue
no_bonus,temptation_hard,20,2,avoid_blue+use_safe,shiny,0.7698933159796042,0.5143041657878429,0.0,1.72535106154269,0.05665958858381526,use_safe
no_bonus,temptation_hard,21,2,avoid_blue+use_safe,shiny,0.6344326335952208,0.523815098835656,0.0,2.0210615906611427,0.1854567012560286,avoid_blue
no_bonus,temptation_hard,22,2,avoid_blue+use_safe,shiny,0.7831807164991949,0.5155397110995279,0.0,1.7371794280645523,0.05845364514758317,use_safe
no_bonus,temptation_hard,23,2,avoid_blue+use_safe,shiny,0.7744822611825868,0.514359403466049,0.0,1.7334412110072437,0.05869481324159203,use_safe
no_bonus,temptation_hard,24,2,avoid_blue+use_safe,shiny,0.43154910528020113,0.4152240415301439,0.0,2.142704981358637,0.4066779595605491,collect_red
no_bonus,temptation_hard,25,2,avoid_blue+use_safe,shiny,0.9174804019557264,0.22368604186731442,0.0,1.137144243436617,0.013083675794993237,collect_red
no_bonus,temptation_hard,26,2,avoid_blue+use_safe,shiny,0.7606288870358517,0.5142704538079487,0.0,1.8196596408299066,0.05948565444180816,use_safe
no_bonus,temptation_hard,27,2,avoid_blue+use_safe,shiny,0.7674451535443698,0.5148648895239807,0.0,1.711245386802597,0.05281557899931666,use_safe
